ArtistID,ArtistName,ArtistType,ArtistCategory
6961,Matteo Brancaleoni,,K
6962,Matthew Herbert,,K
6963,Matthew Herbert & London Contemporary Orchestra,,K
6964,Matthew Marsden,,K
6965,Matthew Perryman Jones,,K
6966,Matthew Sweet,,K
6967,Maurice Jarre,,K
6968,Mauro Picotto,,K
6969,Maverick Sabre,,K
6970,Mavericks,,K
6971,Max Graham,,K
6972,Max Richter,,K
6973,Maxence Cyrin,,K
6974,Maxi Priest,,K
6975,Maximilian Hecker,,K
6976,Maxwell,,K
6977,Maya Jane Coles,,K
6978,MaYan,,K
6979,Maybird,,K
6980,Mayhem,,K
6981,Mayra Andrade,,K
6982,Mayra Andrade / Manga,,K
6983,Maze Featuring Frankie Beverly,,K
6984,Mc Hammer,,K
6985,MC5,,K
6986,McFly,,K
6987,Mcmaster＆Jamses,,K
6988,Me And My Army,,K
6989,Mean Red Spiders,,K
6990,Meat Beat Manifesto,,K
6991,Meat Loaf,,K
6992,Medicine,,K
6993,Meek Mill,,K
6994,Meg Baird,,K
6995,Meg Myers,,K
6996,MEGADETH,,K
6997,Meghan Trainor,,K
6998,Meili,,K
6999,Meja,,K
7000,Meklit Hadero,,K
7001,Mel C,,K
7002,Melanie C,,K
7003,Melanie Donae,,K
7004,Melanie Fiona,,K
7005,Melanie Martinez,,K
7006,Melanie Pain,,K
7007,Melissa Errico,,K
7008,Melissa Etheridge,,K
7009,Melody s Echo Chamber,,K
7010,Memoriam,,K
7011,Memoryhouse,,K
7012,Memphis Bleek,,K
7013,Memphis May Fire,,K
7014,Men At Work,,K
7015,Menno De Jong,,K
7016,Menomena,,K
7017,Meow Meow + Pink Martini,,K
7018,Mephisto Odyssey,,K
7019,Mer Cury Rev,,K
7020,Mercenary,,K
7021,Mercury Rev,,K
7022,Merle Haggard,,K
7023,Merry Clayton,,K
7024,Meshell Ndegocello,,K
7025,Messenger,,K
7026,Metal Safari,,K
7027,Metallica,,K
7028,Meters,,K
7029,Method Man,,K
7030,Method Man＆Redman,,K
7031,Metric,,K
7032,METRONOMY,,K
7033,Metz,,K
7034,Mew,,K
7035,Mexican Institute of Sound,,K
7036,MGK,,K
7037,MGMT,,K
7038,Miasmal,,K
7039,Mica Levi,,K
7040,Mice Parade,,K
7041,Michael Ball,,K
7042,Michael Bolton,,K
7043,Michael Buble,,K
7044,Michael Cretu,,K
7045,Michael Franti ＆ Spearhead,,K
7046,Michael Giacchino,,K
7047,Michael Gold,,K
7048,Michael Hutchence,,K
7049,Michael Jackson,,K
7050,Michael Kamen,,K
7051,Michael Kiwanuka,,K
7052,MICHAEL LEARNS TO ROCK,,K
7053,Michael Londra,,K
7054,Michael McDonald,,K
7055,Michael Monroe,,K
7056,Michael Nyman,,K
7057,Michael Patrick Kelly,,K
7058,Michael Reinboth,,K
7059,Michael Schenker Group,,K
7060,Michael Schenker’s Temple of Rock,,K
7061,Michael W Smith,,K
7062,Michael W. Smith,,K
7063,Michael Wendler,,K
7064,Michael Wendler Feat. Anika,,K
7065,Michael Woods,,K
7066,Michel Legrand,,K
7067,Michel Sanchez,,K
7068,Michelle Branch,,K
7069,Michelle Williams,,K
7070,Michiel Borstlap,,K
7071,Mick Cave ＆ The Bad Seeds,,K
7072,Mick Fleetwood & Friends,,K
7073,MICK HARVEY,,K
7074,Mick Hucknall,,K
7075,Mick Jagger,,K
7076,Midfield General,,K
7077,Midge Ure,,K
7078,Midnight Juggernauts,,K
7079,Midnight Oil,,K
7080,Midnight Sun,,K
7081,Mighty Oaks,,K
7082,Mighty Sparrow,,K
7083,Migos,,K
7084,Miguel,,K
7085,Miguel Angel Munoz,,K
7086,Miguel Migs,,K
7087,Miike Snow,,K
7088,Mika,,K
7089,Mikaela Davis,,K
7090,Mike Campbell & The Dirty Knobs,,K
7091,Mike Jones,,K
7092,Mike Ladd,,K
7093,Mike Lepond / Silent Assassins,,K
7094,Mike Oldfield,,K
7095,Mike Posner,,K
7096,Mike Shinoda,,K
7097,Mike Silver,,K
7098,Mike&The Mechanics,,K
7099,Mikeyla,,K
7100,Mikky Ekko,,K
7101,Milburn,,K
7102,Miles Davis,,K
7103,Miles Kan,,K
7104,Miles Kane,,K
7105,Miley Cyrus,,K
7106,Milky Chance,,K
7107,Milla Jovovich,,K
7108,Milli Vanilli,,K
7109,Mimi Lo,,K
7110,Mimi Webb,,K
7111,Mina,,K
7112,Mina Agossi,,K
7113,Mindy Gledhill,,K
7114,Mindy Smith,,K
7115,Ming And Fs,,K
7116,Minilogue,,K
7117,Ministry,,K
7118,Minnie Riperton,,K
7119,Minus 8,,K
7120,Miossec,,K
7121,Mira Luoti,,K
7122,Miracle,,K
7123,Miranda Lambert,,K
7124,Mireille Mathieu,,K
7125,Miri Ben-Ari,,K
7126,MIRWAIS,,K
7127,Mischa Daniels,,K
7128,Mishka,,K
7129,Miss Kittin,,K
7130,Missio,,K
7131,Missy Elliott,,K
7132,Missy Lancaster,,K
7133,Mister Bond,,K
7134,Mister Rogers,,K
7135,MisterWives,,K
7136,Mitch miller,,K
7137,Mitchell Tenpenny,,K
7138,Mitski,,K
7139,Miucha & Antonio Carlos Jobim,,K
7140,Miucha & Tom Jobim,,K
7141,Mixed by Above & Beyond,,K
7142,MJ Cole,,K
7143,Mnemic,,K
7144,MO,,K
7145,Mo Plen 4000,,K
7146,Mo Shic,,K
7147,Mo`Horizons,,K
7148,Mobb Deep,,K
7149,Moby,,K
7150,Mocca,,K
7151,Models,,K
7152,Modern English,,K
7153,Modern Talking,,K
7154,Modest Mouse,,K
7155,Moguai,,K
7156,Mogwai,,K
7157,Mohini Geisweiller,,K
7158,Mohombi,,K
7159,Mojado,,K
7160,Mojave 3,,K
7161,Moloko,,K
7162,Mome,,K
7163,Monade,,K
7164,Mondo Eleven,,K
7165,Mondo Grosso,,K
7166,Money Mark,,K
7167,Monica,,K
7168,Monifah,,K
7169,Monsta X,,K
7170,Monster Magnet,,K
7171,Monster Movie,,K
7172,Montgomery Gentry,,K
7173,Montt Mardie,,K
7174,Monty Alexander,,K
7175,Moody Blues,,K
7176,Moodyman,,K
7177,Moon Taxi,,K
7178,Moonface,,K
7179,Moonface And Siinai,,K
7180,Moonsorrow,,K
7181,Moonspell,,K
7182,Morbid Saint,,K
7183,Morcheeba,,K
7184,Moreno＋2,,K
7185,Morgan Saint,,K
7186,MORLEY,,K
7187,Morning Parade,,K
7188,MORNINGWOOD,,K
7189,Morphine,,K
7190,Morrissey,,K
7191,Mors Principium Est,,K
7192,Mos Def,,K
7193,Moseek,,K
7194,MoShang,,K
7195,Mother Love Bone,,K
7196,Motion Graphics,,K
7197,Motionless In White,,K
7198,Motley Crue,,K
7199,MOTOR,,K
7200,Motorhead,,K
7201,Mott The Hoople,,K
7202,Mount Florida,,K
7203,Mount Moriah,,K
7204,Mountain,,K
7205,MOUSSE T.,,K
7206,Moving Units,,K
7207,Moya Brennan,,K
7208,Mr＆Mrs Smith,,K
7209,Mr. Big,,K
7210,Mr. Jimmy H,,K
7211,Mr. Mister,,K
7212,Mr. Sam,,K
7213,Mr.BIG,,K
7214,Mr.Scruff,,K
7215,Mrs. Greenbird,,K
7216,MS MR,,K
7217,MSG(The Michael Schenker Group),,K
7218,Mt. Desolation,,K
7219,Muddy Waters,,K
7220,Mudvayne,,K
7221,Mull Historical Society,,K
7222,MUM,,K
7223,Mumford & Sons,,K
7224,MUNA,,K
7225,Municipal Waste,,K
7226,Mura Masa,,K
7227,Murder By Death,,K
7228,Murderdolls,,K
7229,Murmurs,,K
7230,Murphy Lee,,K
7231,MUSE,,K
7232,MUSE,,K
7233,Mushroomhead,,K
7234,Music Go Music,,K
7235,Musical Cast Recording,,K
7236,Musiq,,K
7237,My Bloody Valentine,,K
7238,My Chemical Romance,,K
7239,My Darkest Days,,K
7240,My Little Pony,,K
7241,My moring jacket,,K
7242,My Morning Jacket,,K
7243,My Red Cell,,K
7244,Mya,,K
7245,Mychael Danna,,K
7246,Mylene Farmer,,K
7247,Mylo,,K
7248,MYNC & Edu Imbernon,,K
7249,Mystery Jets,,K
7250,Mystic Circle,,K
7251,Mystic Diversions,,K
7252,Mystic Prophecy,,K
7253,Mystikal,,K
7254,N.E.R.D,,K
7255,N.E.R.D.,,K
7256,N.O.R.E.,,K
7257,Nad Sylvan,,K
7258,Nadine,,K
7259,Nadiya,,K
7260,Naer Mataron,,K
7261,Naglfar,,K
7262,Naked Six,,K
7263,Namika,,K
7264,Nana,,K
7265,Nana Mouskour,,K
7266,Nana Mouskouri,,K
7267,Nancy Sinatra,,K
7268,NAO,,K
7269,Naoko Kenji,,K
7270,Napalm Death,,K
7271,NAS,,K
7272,Nat King Cole,,K
7273,Nat King Cole&Dean Martin,,K
7274,Natacha Atlas,,K
7275,Natalia Avelon,,K
7276,Natalia Jimenez,,K
7277,Natalia Kills,,K
7278,Natalia Lafourcade,,K
7279,Natalie,,K
7280,Natalie Cole,,K
7281,Natalie Grant,,K
7282,Natalie Imbruglia,,K
7283,Natalie Merchant,,K
7284,Natasha Bedingfield,,K
7285,Natasha St-Pier,,K
7286,Nate Ruess,,K
7287,Nathalie,,K
7288,Nathan Carter,,K
7289,Nathan Fake,,K
7290,Nathan Whitehead,,K
7291,Nathaniel Rateliff & The Night Sweats,,K
7292,National Forest,,K
7293,Natking Cole,,K
7294,Naughty Boy,,K
7295,Naughty By Nature,,K
7296,Naya,,K
7297,Nazareth,,K
7298,Near Mataron,,K
7299,NECK DEEP,,K
7300,Necrophobic,,K
7301,Needtobreathe,,K
7302,Neffa,,K
7303,Negative,,K
7304,Neighbourhood,,K
7305,Neil Diamond,,K
7306,Neil Finn,,K
7307,Neil Sedaka,,K
7308,NEIL YOUNG,,K
7309,Neil Young & Crazy Horse,,K
7310,Neil Young & Crazy Horse?,,K
7311,Neil Young + Promise Of The Real,,K
7312,Neil Young + The Restless,,K
7313,Neil Young with Crazy Horse,,K
7314,Neil Young&Crazy Horse,,K
7315,NEIL YOUNG&PROMISE OF THE REAL,,K
7316,Neil Young&Stray Gators,,K
7317,Neil Young+Promise Of The Real,,K
7318,NEJA,,K
7319,Nek,,K
7320,Nelly,,K
7321,Nelly Furtado,,K
7322,Nena,,K
7323,Neon Jungle,,K
7324,Neon Trees,,K
7325,Nephlim Modulation Systems,,K
7326,Neri Per Caso,,K
7327,Nero,,K
7328,Neutral Milk Hotel,,K
7329,Nevemore,,K
7330,Nevermore,,K
7331,New Edition,,K
7332,New Flesh,,K
7333,New Found Glory,,K
7334,New Kids On The Block,,K
7335,New Model Army,,K
7336,New Order,,K
7337,New Politics,,K
7338,New Poppys,,K
7339,New Power Generation Prince,,K
7340,New Riders of The Purple Sage,,K
7341,New Riders Of The Purple Sage,,K
7342,New Years Day,,K
7343,New York Dolls,,K
7344,New York Polyphony,,K
7345,New York Rock And Soul Revue,,K
7346,New Young Pony Club,,K
7347,Newton Faulkner,,K
7348,Next To None,,K
7349,Ne-Yo,,K
7350,NF,,K
7351,Niall Horan,,K
7352,Nic Fanciulli,,K
7353,Nicholas Britell,,K
7354,Nichole Nordeman,,K
7355,Nick 13,,K
7356,Nick Cave,,K
7357,Nick Cave ＆ The Bad Seeds,,K
7358,Nick Cave And The Bad Seeds,,K
7359,Nick Cave＆The Bad Seeds,,K
7360,Nick Curly,,K
7361,Nick Drake,,K
7362,Nick Fradiani,,K
7363,Nick Howard,,K
7364,Nick Jonas,,K
7365,Nick Jonas＆The Administration,,K
7366,Nick Mason,,K
7367,Nick Mason s Saucerful of Secrets,,K
7368,Nick Mulvey,,K
7369,Nick Warren,,K
7370,Nick Warren＆Danny Howells,,K
7371,NICKELBACK,,K
7372,Nicki Minaj,,K
7373,Nickodemus,,K
7374,Nico,,K
7375,Nico Muhly,,K
7376,NICO&VINZ,,K
7377,Nicolai Dunger,,K
7378,Nicolas Godin,,K
7379,Nicole,,K
7380,Nicole Saboune,,K
7381,Nicole Scherzinger,,K
7382,Night Beats,,K
7383,Night Beds,,K
7384,Night Moves,,K
7385,Night Ranger,,K
7386,Night Terrors Of 1927,,K
7387,Nightfall,,K
7388,Nightlands,,K
7389,Nightman,,K
7390,Nightwish,,K
7391,NIGO,,K
7392,Nik P.,,K
7393,Nile,,K
7394,Nile Rodgers & Chic,,K
7395,Nile Rodgers&Chic,,K
7396,Nils Frahm,,K
7397,Nils Petter Molvaer,,K
7398,Nils Petter Molvar & Norwegian Radio Orchestra,,K
7399,"Nils Wulker, Arne Jansen",,K
7400,Nina,,K
7401,Nina Gordon,,K
7402,Nina Nesbitt,,K
7403,Nina Pastori,,K
7404,Nina Simone,,K
7405,Nine Black Alps,,K
7406,Nine Days,,K
7407,Nine Inch Nails,,K
7408,Nine Pound Shadow,,K
7409,Nineteen Nineties,,K
7410,Nino Rota,,K
7411,Nirvana,,K
7412,Nisse,,K
7413,Nite Jewel,,K
7414,Nitin Sawhney,,K
7415,Nitro,,K
7416,Nitty,,K
7417,Niza,,K
7418,No Doubt,,K
7419,No Money No Honey,,K
7420,No Use For A Name,,K
7421,Noa,,K
7422,Noah And The Whale,,K
7423,Noah Cyrus,,K
7424,Nobody,,K
7425,Nocturne Moonrise,,K
7426,Noel Gallagher`s,,K
7427,Noel Gallagher`s High Flying Birds,,K
7428,Noemi,,K
7429,Noir,,K
7430,Nolwenn Leroy,,K
7431,Nonkeen,,K
7432,NONONO,,K
7433,Norah Jones,,K
7434,Norman Jay,,K
7435,North Mississippi Allstars,,K
7436,Norther,,K
7437,Nosfell,,K
7438,Note For A Child,,K
7439,Nothing But Thieves,,K
7440,Notorious B.I.G.,,K
7441,Nouvelle Vague,,K
7442,Nova International,,K
7443,NOVASTAR,,K
7444,Nu Circles,,K
7445,Nu Virgos,,K
7446,Ny,,K
7447,O.S.T.,,K
7448,O`Jays,,K
7449,Oasis,,K
7450,Obie Trice,,K
7451,Oblivion Protocol,,K
7452,Obo ＋ Sol Luna,,K
7453,Obsess,,K
7454,Ocean Colour Scene,,K
7455,Ocean Wisdom,,K
7456,Oceans Of Slumber,,K
7457,Oceansize,,K
7458,October Project,,K
7459,Octopus Project,,K
7460,ODESZA,,K
7461,Of Mice & Men,,K
7462,Of Monsters And Men,,K
7463,Of Montreal,,K
7464,Oh Susanna,,K
7465,Oh Wonder,,K
7466,Ohm Guru,,K
7467,Oi Va Voi,,K
7468,OK Go,,K
7469,OK KID,,K
7470,Okkervil River,,K
7471,Ol` Dirty Bastard,,K
7472,Ol’ Dirty Bastard,,K
7473,Olafur Arnalds,,K
7474,Olafur Arnalds&Nils Frahm,,K
7475,Old Crow Medicine Show,,K
7476,Old Dominion,,K
7477,Oliver Ho,,K
7478,Oliver Tree,,K
7479,Olivia Newton-John,,K
7480,"Olivia Newton-John, Amy Sky, Beth Neilson Chapman",,K
7481,Olivia Ong,,K
7482,Olivia Rodrigo,,K
7483,Olivier Dion,,K
7484,Olly Murs,,K
7485,OLP,,K
7486,OM,,K
7487,Omar,,K
7488,Omar Rodriguez-Lopez,,K
7489,Omi,,K
7490,Ominum Gatherum,,K
7491,On Throns I Say,,K
7492,Once Human,,K
7493,Ondara,,K
7494,Ondrej Vrabec,,K
7495,ONE DIRECTION,,K
7496,One Man Army And The Undead Quartet,,K
7497,One Minute Silence,,K
7498,ONE OK ROCK,,K
7499,One Self,,K
7500,OneRepublic,,K
7501,One-T,,K
7502,OOMPH,,K
7503,Oonagh,,K
7504,Opening Doors,,K
7505,OPETH,,K
7506,Optimo(Espacio),,K
7507,Orbital,,K
7508,Orchestral Manoeuvres in the Dark,,K
7509,Orden Ogan,,K
7510,Oren Lavie,,K
7511,Orgy,,K
7512,Orianthi,,K
7513,Original Broadway Cast Of Aint Too Proud,,K
7514,Original Cast of Desperate Measures,,K
7515,Original Cast of SpongeBob SquarePants,,K
7516,Original Television Cast of Jesus Christ Superstar,,K
7517,Original Television Cast of Rent Live,,K
7518,Orjan Nilsen,,K
7519,Orleya,,K
7520,Orphaned Land,,K
7521,Orson,,K
7522,Os Mutantes,,K
7523,Oscar Santana,,K
7524,Osmonds,,K
7525,Osunlade,,K
7526,Otep,,K
7527,Otis Redding,,K
7528,O-Town,,K
7529,Otros Aires,,K
7530,Ottmar Liebert,,K
7531,Our Lady Peace,,K
7532,Out Of This World,,K
7533,Outkast,,K
7534,Outlandish,,K
7535,Outspoken,,K
7536,OVDS,,K
7537,Overkill,,K
7538,Overstreet,,K
7539,Owen,,K
7540,Owen Pallett,,K
7541,Owl City,,K
7542,Owlle,,K
7543,Owls,,K
7544,OZI,,K
7545,Ozzy Osbourne,,K
7546,P !NK,,K
7547,P!nk,,K
7548,P.O.D.,,K
7549,Pacific Avenue,,K
7550,pacificUV,,K
7551,Pagandom,,K
7552,Pain Of Salvation,,K
7553,Palaye Royale,,K
7554,Pallers,,K
7555,Paloma Faith,,K
7556,Paloma Faiths,,K
7557,Panda Bear,,K
7558,Panda Riot,,K
7559,Pandora,,K
7560,PANIC CHANNEL,,K
7561,Panic! At The Disco,,K
7562,Panjabi Mc,,K
7563,Pantera,,K
7564,Pantha Du Prince,,K
7565,Paolo Buonvino,,K
7566,Paolo Conte,,K
7567,Paolo Nutini,,K
7568,Papa Roach,,K
7569,Papooz,,K
7570,Paradise Lost,,K
7571,Parallel,,K
7572,PARAMORE,,K
7573,Paris Hilton,,K
7574,Parov Stelar,,K
7575,Parquet Courts,,K
7576,Part II,,K
7577,Part Time Friends,,K
7578,Partynextdoor,,K
7579,Pascal Obispo,,K
7580,PASSENGER,,K
7581,Passi,,K
7582,Passion Pit,,K
7583,Pat Benatar,,K
7584,Pat Boone,,K
7585,PAT C.,,K
7586,Pat Green,,K
7587,Pat Travers Band,,K
7588,Pathosray,,K
7589,Patricia Kaas,,K
7590,Patrick Bruel,,K
7591,Patrick Doyle,,K
7592,Patrick Fiori,,K
7593,Patrick Watson,,K
7594,Patrizio Buanne,,K
7595,Patti LaBelle,,K
7596,Patti Labelle & the Bluebelles,,K
7597,Patti Page,,K
7598,Patti Scialfa,,K
7599,Patti Smith,,K
7600,Patty Loveless,,K
7601,Paul Anka,,K
7602,Paul Englishby,,K
7603,Paul Hardcastle,,K
7604,Paul Heaton,,K
7605,"Paul Heaton, Jacqui Abbott",,K
7606,Paul Jackson,,K
7607,Paul Kalkbrenner,,K
7608,Paul Mauriat,,K
7609,Paul McCartney,,K
7610,Paul McCartney & Wings,,K
7611,"Paul McCartney, Linda McCartney",,K
7612,Paul Oakenfoid,,K
7613,PAUL OAKENFOLD,,K
7614,Paul Overstreet,,K
7615,Paul Simon,,K
7616,Paul Stanley,,K
7617,Paul Stephenson,,K
7618,Paul van Dyk,,K
7619,Paul Welle,,K
7620,Paul Weller,,K
7621,PAUL WESTERBERG,,K
7622,Paul Williams,,K
7623,Paul Young,,K
7624,Paul& Linda McCartney,,K
7625,Paula Cole,,K
7626,Paula DeAnda,,K
7627,Paulina Rubio,,K
7628,Paulini,,K
7629,Peace,,K
7630,Peaking Lights,,K
7631,Pearl Jam,,K
7632,Pebbles,,K
7633,Peccatum,,K
7634,Pedro Bromfman,,K
7635,Pedro Capo,,K
7636,Pedro Del Mar,,K
7637,Pegasus,,K
7638,Peggy Lee,,K
7639,Peggy Sue,,K
7640,Pela,,K
7641,Pelle Carlberg,,K
7642,Penguin Cafe Orchestra,,K
7643,Pentatonix,,K
7644,People Press Play,,K
7645,Per Gessle,,K
7646,Percy Sledge & Ben E. King,,K
7647,Pere Ubu,,K
7648,Perfect Beings,,K
7649,Perfume Genius,,K
7650,Periphery,,K
7651,Perishers,,K
7652,Perry Como,,K
7653,Perry Farrell,,K
7654,Pest,,K
7655,Pet Shop Boy,,K
7656,Pet Shop Boys,,K
7657,Pete Heller,,K
7658,Pete Rock,,K
7659,Pete Seeger,,K
7660,Pete Tong,,K
7661,Pete Tong Vs Superbass,,K
7662,"Pete Tong, The Heritage Orchestra, Jules Buckley",,K
7663,Pete Townshend,,K
7664,Pete Yorn,,K
7665,Pete Yorn & Scarlett Johansson,,K
7666,"PETER , PAUL ＆ MARY",,K
7667,Peter Andre,,K
7668,Peter Bjorn And John,,K
7669,Peter Broderick,,K
7670,Peter Cetera,,K
7671,Peter Gabriel,,K
7672,Peter Garrett,,K
7673,Peter Holsapple Combo,,K
7674,Peter Maffay,,K
7675,Peter Paul＆Mary,,K
7676,Peter Perrett,,K
7677,Peter Schilling,,K
7678,Peter Tosh,,K
7679,Peter Wolf,,K
7680,Petite Noir,,K
7681,Petula Clark,,K
7682,PG Roxette,,K
7683,Phantogram,,K
7684,Phantom Planet,,K
7685,Pharcyde,,K
7686,Pharrell Williams,,K
7687,Pharrell Williams ＆ DJ Drama,,K
7688,Pharrell Williams & Jay-Z,,K
7689,Phil Collins,,K
7690,Phil Collins(The Phil Collins Big Band),,K
7691,Phil Hart,,K
7692,Phil K,,K
7693,Phil Mison,,K
7694,Phil Spector,,K
7695,Phil Vassar,,K
7696,Philip Bailey,,K
7697,Philip Glass,,K
7698,Philip Selway,,K
7699,Philippe Cohen Solal,,K
7700,Philippe Jaroussky&Emoke Barath,,K
7701,Phillip Phillips,,K
7702,PHILLY`S MOST WANTED,,K
7703,Phish,,K
7704,Phlake,,K
7705,PHOENIX,,K
7706,Phum Viphurit,,K
7707,Pierce The Veil,,K
7708,Piero Piccioni,,K
7709,Pigeon Detetctives,,K
7710,Pigloo,,K
7711,Pillar,,K
7712,Pillar Point,,K
7713,Pink,,K
7714,Pink Floyd,,K
7715,Pink Martini,,K
7716,Pink Martini & The Von Trapps,,K
7717,PINOCCHIO,,K
7718,Pissing Razors,,K
7719,Pistol Annies,,K
7720,Pitbull,,K
7721,Pitbull VS. Flo Rida,,K
7722,Pitbull&Jorge Gomez,,K
7723,Pitch Black,,K
7724,Pixie Lott,,K
7725,Pixies,,K
7726,Pixx,,K
7727,PJ Harvey,,K
7728,PLACEBO,,K
7729,Placido domingo,,K
7730,Placido Domingo＆John Denver,,K
7731,Plain White T`s,,K
7732,Plan B,,K
7733,Planet Funk,,K
7734,Planetshakers,,K
7735,Plastikman,,K
7736,Platinum Weird,,K
7737,Platters,,K
7738,Play,,K
7739,PLAYERS,,K
7740,PlayRadioPlay!,,K
7741,Pochill(Marco Soncini),,K
7742,Poco,,K
7743,Pointer Sisters,,K
7744,Pointer Ssters,,K
7745,Poison,,K
7746,Pole,,K
7747,Police,,K
7748,Pony Express Record,,K
7749,Poor Moon,,K
7750,Pop Da Brown Hornet,,K
7751,Pop Idol,,K
7752,POPFACE,,K
7753,Poppy,,K
7754,Porches,,K
7755,Porcupine Tree,,K
7756,Port Noir,,K
7757,"Portugal, The Man",,K
7758,PORTUGAL. THE MAN,,K
7759,Post Malone,,K
7760,Powell,,K
7761,Power Paladin,,K
7762,Power Quest,,K
7763,Power Station,,K
7764,Powerman 5000,,K
7765,PRAM,,K
7766,PRAS,,K
7767,Pras Michel,,K
7768,Prateek Kuhad?,,K
7769,Prefab Sprout,,K
7770,Prefuse 73,,K
7771,Premiata Forneria Marconi,,K
7772,PRESSURE DROP,,K
7773,Pretenders,,K
7774,Pretty Girls Make Graves,,K
7775,Pretty Reckless,,K
7776,Pretty Ricky,,K
7777,Primal Fear,,K
7778,Primal Rock Rebellion,,K
7779,Primal Scream,,K
7780,Prime Circle,,K
7781,Primordial,,K
7782,Primus,,K
7783,Prince,,K
7784,Prince & The New Power Generation,,K
7785,Prince And The NPG,,K
7786,Prince Royce,,K
7787,Prince＆The Revolution,,K
7788,Princess,,K
7789,Princess Superstar,,K
7790,PRINZHORN DANCE SCHOOL,,K
7791,Prodigy,,K
7792,Professor Green,,K
7793,Professor Longhair,,K
7794,Project Pat,,K
7795,Promise & The Monster,,K
7796,Prophets of Rage,,K
7797,Prophets Of Sound,,K
7798,Protomartyr,,K
7799,Psapp,,K
7800,Psychic Ills,,K
7801,Psycore,,K
7802,PUBLIC DOMAIN,,K
7803,Public Enemy,,K
7804,Public Service Broadcasting,,K
7805,Puff Daddy,,K
7806,Puff Diddy,,K
7807,Pulled Apart by Horses,,K
7808,Pulp,,K
7809,Pumarosa,,K
7810,Punch Brothers,,K
7811,Puressence,,K
7812,Puretone,,K
7813,Purple Disco Machine,,K
7814,Puscifer,,K
7815,Pushking,,K
7816,Puss N Boots,,K
7817,Pussycat Dolls,,K
7818,PVRIS,,K
7819,Qigang Chen,,K
7820,Qrdinary Boys,,K
7821,Quarterflash,,K
7822,Quasi,,K
7823,Queen,,K
7824,Queen ＋ Paul Rodgers,,K
7825,Queen Latifah,,K
7826,Queen&Adam Lambert,,K
7827,Queens Of The Stone Age,,K
7828,Queensryche,,K
7829,QUIET RIOT,,K
7830,Quillaume Connesson,,K
7831,Quincy Jones,,K
7832,R +,,K
7833,R Plus,,K
7834,R. City,,K
7835,R. Kelly,,K
7836,R.B. Greaves,,K
7837,R.E.M,,K
7838,R.E.M.,,K
7839,R.Kelly,,K
7840,R5,,K
7841,Ra Ra Riot,,K
7842,Rachael Yamagata,,K
7843,Rachel Goswell,,K
7844,Rachel Platten,,K
7845,RADIO 4,,K
7846,Radio Dept,,K
7847,Radio Slave,,K
7848,Radio Tarifa,,K
7849,Radioactive Man,,K
7850,Radiohead,,K
7851,Radman,,K
7852,RADWIMPS,,K
7853,Rae Morris,,K
7854,Rae Sremmurd,,K
7855,Raekwon,,K
7856,Rael Jones,,K
7857,Rag`n`Bone Man,,K
7858,Rage,,K
7859,Rage Against The Machine,,K
7860,Raghav,,K
7861,Rainbow,,K
7862,Rainstick Orchestra,,K
7863,Raintime,,K
7864,Rakes,,K
7865,Rakim,,K
7866,Raleigh Ritchie,,K
7867,Ralph Stanley and the Clinch Mountain Boys featuri,,K
7868,RAM RIDER,,K
7869,Ramin Djawadi,,K
7870,Ramin Karimloo,,K
7871,Rammstein,,K
7872,Ramones,,K
7873,Rancid,,K
7874,Randall Jones,,K
7875,Randy Bachman,,K
7876,Randy Crawford,,K
7877,Randy Newman,,K
7878,Randy Travis,,K
7879,Randy Vanvarmer,,K
7880,Raphael,,K
7881,Raphael Gualazzi,,K
7882,Raphael Saadiq,,K
7883,Rapture,,K
7884,Raquel Sofia,,K
7885,Rascal Flatts,,K
7886,Rasmus,,K
7887,Ratatat,,K
7888,Ravin & Bob Sinclar,,K
7889,Ravin & Sam,,K
7890,Ray Charles,,K
7891,Ray Conniff,,K
7892,Ray Davies,,K
7893,Ray Heindorf,,K
7894,Ray Lamontagne,,K
7895,React,,K
7896,Real Estate,,K
7897,Real Friends,,K
7898,Real Mccoy,,K
7899,Reba McEntire,,K
7900,Rebecca Ferguson,,K
7901,Rebecca Gates,,K
7902,Rebekah,,K
7903,Recoil,,K
7904,Red Hot Chili Peppers,,K
7905,Red Hot Chill Peppers,,K
7906,Red Jumpsuit Apparatus,,K
7907,Reef,,K
7908,Regina,,K
7909,Regina Belle,,K
7910,Regina Spektor,,K
7911,Regurgitator,,K
7912,Reigning Sound,,K
7913,Reik,,K
7914,Relaxed Muscle,,K
7915,Remote,,K
7916,Remy Zero,,K
7917,Ren Harvieu,,K
7918,Rend Collective Experiment,,K
7919,Renee Olstead,,K
7920,Renee Zellweger,,K
7921,Reni Jusis,,K
7922,Replacements,,K
7923,Requin Chagrin,,K
7924,Resaid,,K
7925,Residente,,K
7926,Resistance,,K
7927,Restless Times,,K
7928,Rev Run,,K
7929,Rev Theory,,K
7930,Reverend & The Makers,,K
7931,Reverend and the Makers,,K
7932,Revis,,K
7933,Revolution Road,,K
7934,Revolver,,K
7935,Revolverheld,,K
7936,Rex Orange County,,K
7937,RF＆Lili De La Mora,,K
7938,Rhapsody Of Fire,,K
7939,Rhiannon Giddens,,K
7940,Rhodes,,K
7941,Rhye,,K
7942,Ric-A-Che,,K
7943,Ricardo Montaner,,K
7944,Richard & Linda Thompson,,K
